Part Number,List Price,MAP Price,Currency,Product Type,Product Category,Product Sub Category,Product Sub Category Type,Product Model/Type,Product Friendly Name,Item Type,Short Marketing Description,Marketing Product Type,Feature Bullet 1,Feature Bullet 2,Feature Bullet 3,Feature Bullet 4,Feature Bullet 5,Image URL,Discount Group,Product Access Code,Spec Sheet URL,Status,Upcoming EOL date,TAA Compliant,GTIN
"05095BK08945","358.020000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 89mmx450m (3.5inx1476ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-25.4core-450m-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095BK15445","619.740000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 154mmx450m (6.06inx1476ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/5095-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","663056018568",
"05095BK04045","160.920000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 40mmx450m (1.57inx1476ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-25.4core-40mmod-450m--supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095ZD25707","79.680000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 57mmx74m (2.24inx242ft), 5095; High Performance, 12mm (0.5in) core","Printing Supplies","The 5095 resin provides excellent chemical and temperature resistance, and features superb print quality, particularly when small fonts, graphics and rotated barcodes are desired.","Produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals when printed on Zebra® synthetic label and tag materials.","Excellent print quality at up to 6 inches per second on gloss synthetic label stocks","UL/cUL certified","Available in industrial and desktop sizes (including a cartridge for use in the ZD420 printer)","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-12.7core-57mmod-74m-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"800132-201","46.320000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 33mmx74m (1.3inx242ft), 5095; High Performance, 12mm (0.5in) core, 12/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0023/5095-ribbon-12.7core-57mmod-74m-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095BK13145","527.520000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 131mmx450m (5.16inx1476ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/5095-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095BK11005","0.000000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Sample Resin Ribbon, 110mmx50m, 5095; High Performance, 25mm core","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-12.7core-110mmod-74m-supplies-2-photography-product.jpg","X1","1-Open","","Production","","","",
"05095BK08330","223.620000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 83mmx300m (3.27inx984ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-25.4core-450m-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095BK110D","355.000000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 110mmx30m (4.33inx98ft), 5095; High Performance, Cartridge, 10/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/5095-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"05095BK22045","885.600000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","5095Resin","5095 Resin","Supplies","Resin Ribbon, 220mmx450m (8.66inx1476ft), 5095; High Performance, 25mm (1in) core, 6/box","Printing Supplies","The 5095 resin ribbon formulation produces images resistant to most harsh environments: smearing, moisture, abrasion, extreme temperature and chemicals","Ideal for applications where labels are repeatedly wand-scanned, subject to abrasion or friction, outdoors, applied to chemical drums, or exposed to water, steam, alkali or acid solutions.","Provides a wide range of material compatability.","UL/cUL Certified.","Prints durable barcodes on Zebra’s coated gloss synthetic label stocks.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/5095-ribbon-25.4core-450m-tabletop-supplies-photography-product.jpg","S1","1-Open","","Production","","","663056005773",
