Part Number,List Price,MAP Price,Currency,Product Type,Product Category,Product Sub Category,Product Sub Category Type,Product Model/Type,Product Friendly Name,Item Type,Short Marketing Description,Marketing Product Type,Feature Bullet 1,Feature Bullet 2,Feature Bullet 3,Feature Bullet 4,Feature Bullet 5,Image URL,Discount Group,Product Access Code,Spec Sheet URL,Status,Upcoming EOL date,TAA Compliant,GTIN
"01600BK11045","198.900000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 110mmx450m (4.33inx1476ft), 1600; Economy, 25mm (1in) core, 18/box","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","663056004011",
"01600BK15645","281.880000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 156mmx450m (6.14inx1476ft), 1600; Economy, 25mm (1in) core, 18/box","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600CT11007","56.400000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 110mmx74m (4.33inx242ft), 1600; Standard, cartridge ,6/box","Printing Supplies","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","","","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0010/ribbons-zd420-cartridge-ribbon.jpg","S1","1-Open","","Production","","","",
"01600BK13145","157.800000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax ribbon 131mmx 450M 1600; Economy Wax, 25mm core","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600BK08345","150.120000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 83mmx450m (3.27inx1476ft), 1600; Economy, 25mm (1in) core, 18/box","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600BK06045","108.360000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 60mmx450m,1600; Economy Wax, 25mm core","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/1600-waxribbon-25.4core-60mmod-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600ZD11007","56.520000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 110mmx74m (4.33inx243ft), 1600; economy wax, 12.7mm (1/2in) core, 18/box","Printing Supplies","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","","","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/1600-waxribbon-12.7core-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600BK11030","132.660000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 110mmx300m (4.33inx984ft), 1600; economy wax, 25.4mm (1 inch) core, 18/box","Printing Supplies","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","","","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600BK22045","132.600000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 220mmx450m, 1600; Economy Wax, 25mm core","Printing Supplies","The 1600 economy wax ribbon provides good print performance at the best price. Works best for most general-purpose, short-term labeling applications","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"01600BK11005","0.000000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Wax","1600Wax","1600 Wax","Supplies","Wax Ribbon, 110mmx50m (4.33inx164ft), 1600; Economy, 25mm (1in) core","Printing Supplies","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Wax ribbons work best with paper materials when fast print speeds are required, and in applications with little to no exposure to chemicals or abrasion.","Ideal for general purpose labeling, shelf labels, shipping and receiving, inventory tracking, warehousing, or retail tags and labels","Suitable for printing on most uncoated and coated paper labels and tags","Good print quality at speeds up to 254mm/sec (10ips) and 152mm/sec (6ips) for rotated barcodes","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/1600-ribbon-desktop-supplies-photography-product.jpg","X1","1-Open","","Production","","","",
