Part Number,List Price,MAP Price,Currency,Product Type,Product Category,Product Sub Category,Product Sub Category Type,Product Model/Type,Product Friendly Name,Item Type,Short Marketing Description,Marketing Product Type,Feature Bullet 1,Feature Bullet 2,Feature Bullet 3,Feature Bullet 4,Feature Bullet 5,Image URL,Discount Group,Product Access Code,Spec Sheet URL,Status,Upcoming EOL date,TAA Compliant,GTIN
"04800BK11045","615.360000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 110mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-25.4core-450m-supplies-tabletop-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK08045","447.840000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 80mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-25.4core-450m-supplies-tabletop-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK06045","335.760000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 60mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/4800-ribbon-tabletop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK04045","223.800000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 40mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-25.4core-40mmod-supplies-tabletop-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK15645","872.760000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 156mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/4800-ribbon-tabletop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"04800CT11007","148.620000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 110mmx74m (4.33inx242ft), 4800; Standard, Cartridge ,6/box","Printing Supplies","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-cartridge-supplies-photograhy-product.jpg","S1","1-Open","","Production","","","",
"04800BK08945","498.120000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 89mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-25.4core-450m-supplies-tabletop-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK11005","0.000000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Sample Resin Ribbon, 110mmx50m, 4800; Performance, 25mm core","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/4800-ribbon-tabletop-supplies-photography-product.jpg","X1","1-Open","","Production","","","",
"04800BK17445","973.920000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 174mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/4800-ribbon-tabletop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK22045","1230.960000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 220mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0017/4800-ribbon-tabletop-supplies-photography-product.jpg","S1","1-Open","","Production","","","",
"04800BK13145","732.720000","","EUR","Supplies","Barcode Supplies","Barcode Ribbons","Resins","4800Resin","4800 Resin","Supplies","Resin Ribbon, 131mmx450m, 4800; Standard, 25mm core, 12/box","Printing Supplies","The 4800 performance resin exhibits high print quality when printing dense barcodes and high-resolution graphics, and performs exceptionally well in environments prone to harsh chemicals and excess abrasion.","Produces high quality resin ribbon for use on matte and gloss synthetics","Excellent chemical resistance and performance in most harsh environments","Excellent smear and scratch resistance on both matte and gloss synthetics","UL/cUL Certified.","https://www.zebra.com/content/dam/zebra_dam/global/photography/product/0022/4800-ribbon-25.4core-450m-supplies-tabletop-photography-product.jpg","S1","1-Open","","Production","","","",
